row_id,order_priority,discount,unitprice,shipping_cost,customer_id,customer_first_name,customer_last_name,customer_segment,product_category,product_subcategory,product_container,product_name,product_base_margin,order_date,ship_date,profit,quantity_ordered_new,sales,order_id,region,district
21138,High,0.04,7.64,1.39,49,Terri,Lyons,Corporate,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" X 9 1/2"" Security-Tint Envelopes",0.36,2011-05-18,2011-05-19,7.27,1,15.42,87711,Central,Machang
20728,Medium,0.04,12.95,4.98,49,Terri,Lyons,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Binding Covers,0.4,2011-08-15,2011-08-17,18.88258,5,69.4,87712,Central,Machang
23662,Low,0.0,65.99,5.31,49,Terri,Lyons,Corporate,Technology,Telephones And Communication,Small Box,3390,0.57,2013-02-17,2013-02-19,391.7199,10,567.71,87716,Central,Machang
23802,Medium,0.1,30.73,4.0,49,Terri,Lyons,Corporate,Technology,Computer Peripherals,Small Box,Fellowes 17-Key Keypad For Ps/2 Interface,0.75,2013-03-02,2013-03-03,-45.1,7,208.12,87717,Central,Machang
21300,Critical,0.06,200.97,15.59,49,Terri,Lyons,Corporate,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,0.36,2013-03-12,2013-03-14,526.608,4,763.2,87718,Central,Manjung
22691,Medium,0.09,2.6,2.4,49,Terri,Lyons,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,2013-10-06,2013-10-07,-17.68,6,16.64,87719,Central,Manjung
22692,Medium,0.07,14.97,7.51,49,Terri,Lyons,Corporate,Office Supplies,Storage & Organization,Small Box,Pizazz® Global Quick File™,0.57,2013-10-06,2013-10-08,-30.48,4,63.9,87719,Central,Manjung
23945,High,0.04,276.2,24.49,50,Dawn,Bailey,Corporate,Furniture,Chairs & Chairmats,Large Box,Safco Arco Folding Chair,,2011-03-29,2011-04-01,1585.0887,8,2297.23,87710,Central,Manjung
18551,Not Specified,0.0,115.99,2.5,52,Lorraine,Kelly,Corporate,Technology,Telephones And Communication,Small Box,6160,0.57,2010-09-10,2010-09-10,162.666,6,627.04,88426,West,Melaka Tengah
19341,Critical,0.02,40.97,1.99,52,Lorraine,Kelly,Corporate,Technology,Computer Peripherals,Small Pack,"Tdk 4.7Gb Dvd-R Spindle, 15/Pack",0.42,2011-09-10,2011-09-11,378.1614,13,548.06,88427,West,Pasir Gudang
18666,Critical,0.08,7.7,3.68,52,Lorraine,Kelly,Corporate,Furniture,Office Furnishings,Wrap Bag,Deflect-O® Glasstique™ Clear Desk Accessories,0.52,2012-11-06,2012-11-07,3.328,17,129.57,88428,West,Pasir Gudang
22117,Critical,0.07,3502.14,8.73,53,Sidney,Russell,Corporate,Technology,Office Machines,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,0.57,2010-07-28,2010-07-30,-6923.5992,1,3267.55,88425,West,Pasir Gudang
18552,Not Specified,0.02,5.98,5.79,53,Sidney,Russell,Corporate,Office Supplies,Paper,Small Box,Xerox 1903,0.36,2010-09-10,2010-09-11,-67.49,17,110.19,88426,West,Pasir Gudang
21677,Low,0.09,3.08,0.99,53,Sidney,Russell,Corporate,Office Supplies,Labels,Small Box,Avery 481,0.37,2013-02-19,2013-02-21,23.1564,11,33.56,88429,West,Pasir Gudang
19968,High,0.03,44.43,46.59,55,Marvin,Hawley,Home Office,Furniture,Tables,Jumbo Box,Hon 61000 Series Interactive Training Tables,0.67,2011-10-06,2011-10-07,-1513.264896,14,666.63,88076,East,Pasir Gudang
19969,Low,0.07,130.98,54.74,55,Marvin,Hawley,Consumer,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,2011-10-20,2011-10-25,-414.18,6,814.6,88077,East,Pasir Gudang
18469,Low,0.01,15.68,3.73,55,Marvin,Hawley,Consumer,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,0.46,2013-04-10,2013-04-10,23.5635,2,34.15,88081,East,Pasir Gudang
18470,Low,0.04,71.37,69.0,55,Marvin,Hawley,Consumer,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.68,2013-04-10,2013-04-14,54.59805,11,761.52,88081,East,Pasir Gudang
20697,Medium,0.06,3.8,1.49,56,Randall,Montgomery,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,Durable Pressboard Binders,0.38,2010-10-20,2010-10-21,19.6282,20,73.55,88075,East,Pasir Gudang
20698,Medium,0.06,1.76,0.7,56,Randall,Montgomery,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 310,0.56,2010-10-20,2010-10-21,-1.6524,17,29.57,88075,East,Pasir Gudang
19970,Low,0.04,4.76,3.01,56,Randall,Montgomery,Consumer,Office Supplies,Paper,Wrap Bag,"Tops Voice Message Log Book, Flash Format",0.36,2011-10-20,2011-10-27,-7.9488,23,109.64,88077,East,Perak Tengah
24218,High,0.01,5.84,1.2,56,Randall,Montgomery,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 312,0.55,2013-01-11,2013-01-13,47.0972,11,68.79,88079,East,Perak Tengah
23305,Not Specified,0.1,5.94,9.92,56,Randall,Montgomery,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,Storex Dura Pro™ Binders,0.38,2013-02-08,2013-02-09,-211.0595,7,40.94,88080,East,Perak Tengah
23306,Not Specified,0.1,65.99,2.5,56,Randall,Montgomery,Consumer,Technology,Telephones And Communication,Small Box,6190,0.55,2013-02-08,2013-02-09,186.417,6,311.98,88080,East,Perak Tengah
22008,Low,0.1,525.98,19.99,56,Randall,Montgomery,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Docubind 300 Electric Binding Machine,0.37,2013-12-27,2013-12-30,5291.4651,15,7668.79,88082,East,Perak Tengah
22009,Low,0.1,115.99,8.99,56,Randall,Montgomery,Consumer,Technology,Telephones And Communication,Small Box,5185,0.58,2013-12-27,2013-12-29,1176.724224,21,1941.74,88082,East,Perak Tengah
26008,Medium,0.06,11.66,7.95,57,Kimberly,Epstein,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,"Hunt Boston® Vista® Battery-Operated Pencil Sharpener, Black",0.58,2012-01-21,2012-01-23,-143.8648,10,120.64,88078,East,Petaling
19277,Critical,0.08,6.48,6.81,59,Rose,Lassiter,Small Business,Office Supplies,Paper,Small Box,Xerox 1930,0.36,2013-02-23,2013-02-25,-96.59,8,51.56,87413,Central,Petaling
19278,Critical,0.02,2.78,0.97,59,Rose,Lassiter,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 339,0.59,2013-02-23,2013-02-25,0.77,6,17.24,87413,Central,Petaling
18289,Critical,0.0,3.95,5.13,59,Rose,Lassiter,Corporate,Office Supplies,Appliances,Small Box,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",0.59,2013-03-14,2013-03-15,-157.18,11,45.57,87416,Central,Petaling
19903,Not Specified,0.09,150.98,57.2,59,Rose,Lassiter,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Dmi Arturo Collection Mission-Style Design Wood Chair,0.59,2013-04-03,2013-04-04,-231.6,5,750.94,87417,Central,Port Dickson
19904,Not Specified,0.02,38.94,35.0,59,Rose,Lassiter,Corporate,Office Supplies,Storage & Organization,Large Box,"Eldon Base For Stackable Storage Shelf, Platinum",0.8,2013-04-03,2013-04-04,-1119.64,10,394.4,87417,Central,Port Dickson
20292,Medium,0.08,4.18,2.99,60,Sheila,Warren,Small Business,Office Supplies,Binders And Binder Accessories,Small Box,Avery® Durable Slant Ring Binders With Label Holder,0.37,2012-06-10,2012-06-12,-24.2144,16,65.22,87410,Central,Putrajaya
20293,Medium,0.03,2.88,0.7,60,Sheila,Warren,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,2012-06-10,2012-06-12,23.844,20,56.72,87410,Central,Putrajaya
20427,High,0.08,89.99,42.0,60,Sheila,Warren,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",0.66,2013-07-21,2013-07-21,-180.46656,2,195.63,87420,Central,Putrajaya
22867,Medium,0.05,81.94,55.81,61,Charlotte,Stanton,Small Business,Furniture,Bookcases,Jumbo Box,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0.6,2011-11-18,2011-11-18,185.266,28,2292.34,87409,Central,Putrajaya
21091,Low,0.03,6.08,1.82,61,Charlotte,Stanton,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Staples Bulk Pack Metal Binder Clips,0.35,2012-10-07,2012-10-16,77.372,20,125.92,87411,Central,Putrajaya
22811,Not Specified,0.1,9.93,1.09,61,Charlotte,Stanton,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Peel-Off® China Markers,0.43,2013-02-13,2013-02-16,25.116,4,36.4,87412,Central,Putrajaya
21820,High,0.04,19.98,5.86,61,Charlotte,Stanton,Small Business,Office Supplies,Paper,Small Box,Xerox 191,0.38,2013-03-02,2013-03-03,67.8477,5,98.33,87414,Central,Putrajaya
22423,High,0.0,22.24,1.99,61,Charlotte,Stanton,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim Dvd-R, 3.95Gb, Sr, Mitsubishi Branded, Jewel",0.43,2013-11-11,2013-11-14,173.66272,15,333.6,87422,Central,Putrajaya
22424,High,0.0,29.89,1.99,61,Charlotte,Stanton,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim Dvd-Ram, 5.2Gb, Rewritable, Type 1, Ds",0.5,2013-11-11,2013-11-12,433.22048,22,670.73,87422,Central,Putrajaya
22890,High,0.02,5.98,5.15,62,Pam,Gilbert,Corporate,Office Supplies,Paper,Small Box,Xerox 193,0.36,2010-11-09,2010-11-11,2.14,3,22.85,87407,Central,Putrajaya
25354,High,0.04,29.14,4.86,62,Pam,Gilbert,Corporate,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",0.38,2010-12-12,2010-12-14,349.4091,17,506.39,87408,Central,Sabak Bernam
25387,Low,0.09,5.85,2.27,62,Pam,Gilbert,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",0.56,2013-03-07,2013-03-12,-8.37,3,17.55,87415,Central,Sabak Bernam
25355,High,0.02,20.89,11.52,62,Pam,Gilbert,Corporate,Office Supplies,Storage & Organization,Small Box,"Iris® 3-Drawer Stacking Bin, Black",0.83,2013-12-12,2013-12-14,-103.96848,20,439.92,87423,Central,Sabak Bernam
25388,Low,0.07,70.97,3.5,63,Gene,Diaz,Corporate,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,0.59,2013-03-07,2013-03-16,97.36,3,207.91,87415,Central,Sandakan
25592,Low,0.02,59.98,3.99,63,Gene,Diaz,Corporate,Office Supplies,Appliances,Small Box,Belkin 8 Outlet Surgemaster Ii Gold Surge Protector,0.57,2013-05-02,2013-05-09,691.3179,16,1001.91,87418,Central,Sandakan
25593,Low,0.06,65.99,5.31,63,Gene,Diaz,Corporate,Technology,Telephones And Communication,Small Box,3390,0.57,2013-05-02,2013-05-07,458.622,13,700.58,87418,Central,Sandakan
26231,Low,0.1,8.34,0.96,63,Gene,Diaz,Corporate,Furniture,Office Furnishings,Wrap Bag,Document Clip Frames,0.43,2013-06-07,2013-06-11,-5.112,1,7.98,87419,Central,Sandakan
26232,Low,0.04,140.99,13.99,63,Gene,Diaz,Corporate,Technology,Office Machines,Medium Box,Canon Mp100Dhii Printing Calculator,0.37,2013-06-07,2013-06-14,499.6497,5,724.13,87419,Central,Sandakan
21017,Not Specified,0.0,3.69,0.5,64,Lynn,Morrow,Small Business,Office Supplies,Labels,Small Box,Avery 501,0.38,2010-03-02,2010-03-04,-37.5291,1,4.0,87406,South,Sandakan
21019,Not Specified,0.02,175.99,4.99,64,Lynn,Morrow,Small Business,Technology,Telephones And Communication,Small Box,5165,0.59,2010-03-02,2010-03-02,101.49,4,589.8,87406,South,Seberang Perai Selatan
21018,Not Specified,0.03,92.23,39.61,64,Lynn,Morrow,Small Business,Furniture,Office Furnishings,Medium Box,"Deflect-O Rollamat Studded, Beveled Mat For Medium Pile Carpeting",0.67,2013-03-02,2013-03-04,-10.6582,5,461.69,87414,South,Sepang
20899,High,0.05,55.99,5.0,64,Lynn,Morrow,Corporate,Technology,Telephones And Communication,Small Pack,Accessory6,0.8,2013-08-26,2013-08-28,-218.9761,23,1062.84,87421,South,Sepang
18441,Critical,0.01,205.99,19.99,65,Jenny,Sanchez,Corporate,Technology,Telephones And Communication,Small Box,Iden I550,0.6,2012-05-02,2012-05-03,1312.038,13,2395.13,87948,West,Sepang
18442,Critical,0.09,162.93,19.99,66,Arlene,Rouse,Corporate,Office Supplies,Envelopes,Small Box,Multimedia Mailers,0.39,2012-05-02,2012-05-04,1451.9394,14,2104.26,87948,West,Sepang
21667,Not Specified,0.06,9.11,2.15,66,Arlene,Rouse,Corporate,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" X 7""",0.4,2013-06-12,2013-06-13,95.3787,15,138.23,87951,West,Sepang
23274,Low,0.05,155.06,7.07,67,Ellen,Mccormick,Corporate,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,2010-01-02,2010-01-09,845.664,8,1225.6,87946,West,Sepang
23272,Low,0.0,291.73,48.8,67,Ellen,Mccormick,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,2013-01-02,2013-01-02,-239.4192,1,309.77,87949,West,Sepang
23273,Low,0.07,100.98,45.0,67,Ellen,Mccormick,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Valutask™ Swivel Chairs,0.69,2013-01-02,2013-01-04,-1301.814,12,1139.49,87949,West,Sepang
24229,Medium,0.1,367.99,19.99,67,Ellen,Mccormick,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Ibico Ibimaster 300 Manual Binding System,0.4,2013-03-12,2013-03-14,2159.5344,9,3129.76,87950,West,Shah Alam
24230,Medium,0.1,4.24,5.41,67,Ellen,Mccormick,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Storex Duratech Recycled Plastic Frosted Binders,0.35,2013-03-12,2013-03-14,-67.459,5,21.27,87950,West,Shah Alam
5272,Low,0.0,291.73,48.8,68,Scott,Bunn,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,2010-01-02,2010-01-02,-308.928,4,1239.06,37537,East,Sri Aman
5273,Low,0.07,100.98,45.0,68,Scott,Bunn,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Valutask™ Swivel Chairs,0.69,2010-01-02,2010-01-04,-1679.76,43,4083.19,37537,East,Sri Aman
5274,Low,0.05,155.06,7.07,68,Scott,Bunn,Corporate,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,2010-01-02,2010-01-09,575.396,32,4902.38,37537,East,Sri Aman
7786,High,0.09,122.99,70.2,68,Scott,Bunn,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,2010-02-02,2010-02-04,-2426.55,49,5718.85,55713,East,Sri Aman
441,Critical,0.01,205.99,19.99,68,Scott,Bunn,Corporate,Technology,Telephones And Communication,Small Box,Iden I550,0.6,2012-05-02,2012-05-03,1312.038,53,9764.76,2978,East,Sri Aman
442,Critical,0.09,162.93,19.99,68,Scott,Bunn,Corporate,Office Supplies,Envelopes,Small Box,Multimedia Mailers,0.39,2012-05-02,2012-05-04,2077.91,57,8567.34,2978,East,Sri Aman
443,Critical,0.07,200.99,4.2,68,Scott,Bunn,Corporate,Technology,Telephones And Communication,Small Box,2160I,0.59,2012-05-02,2012-05-03,947.313,44,7340.38,2978,East,Sri Aman
6229,Medium,0.1,367.99,19.99,68,Scott,Bunn,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Ibico Ibimaster 300 Manual Binding System,0.4,2013-03-12,2013-03-14,4592.737,34,11823.52,44099,East,Sri Aman
6230,Medium,0.1,4.24,5.41,68,Scott,Bunn,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Storex Duratech Recycled Plastic Frosted Binders,0.35,2013-03-12,2013-03-14,-67.459,19,80.81,44099,East,Sri Aman
3667,Not Specified,0.06,9.11,2.15,68,Scott,Bunn,Corporate,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" X 7""",0.4,2013-06-12,2013-06-13,122.06,62,571.35,26274,East,Sri Aman
18443,Critical,0.07,200.99,4.2,69,Carrie,House,Corporate,Technology,Telephones And Communication,Small Box,2160I,0.59,2012-05-02,2012-05-03,947.313,11,1835.09,87948,East,Sri Aman
25786,High,0.09,122.99,70.2,70,Annette,Boone,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,2010-02-02,2010-02-04,-2426.55,12,1400.53,87947,East,Sri Aman
18900,Low,0.06,6.88,2.0,72,Amanda,Hardy,Small Business,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” X 11”",0.39,2012-08-12,2012-08-19,82.8483,18,120.07,89248,East,Tampin
21280,High,0.02,22.84,8.18,73,April,Winters,Small Business,Office Supplies,Paper,Small Box,Xerox 1991,0.39,2013-10-28,2013-10-30,234.68,22,526.36,89250,East,Tampin
18955,Not Specified,0.09,21.78,5.94,74,Mark,Manning,Small Business,Office Supplies,Appliances,Medium Box,Holmes Hepa Air Purifier,0.5,2012-12-10,2012-12-12,23.01,7,147.26,89249,East,Tampin
21287,Critical,0.06,65.99,8.99,75,Tamara,Yates,Small Business,Technology,Telephones And Communication,Small Box,5180,0.56,2012-04-11,2012-04-13,17.253,6,323.34,89247,East,Tampin
21288,Critical,0.1,159.99,5.5,76,Glen,Weeks,Small Business,Technology,Computer Peripherals,Small Box,Gyration Rf Keyboard,0.49,2012-04-11,2012-04-12,526.5735,5,763.15,89247,East,Tampin
21289,Critical,0.1,6.48,8.73,77,Jan,Kaufman,Small Business,Office Supplies,Paper,Small Box,Xerox 227,0.37,2012-04-11,2012-04-13,-180.17,10,64.83,89247,East,Tawau
21286,Critical,0.02,19.99,11.17,78,Hannah,Grant,Small Business,Furniture,Office Furnishings,Large Box,Telescoping Adjustable Floor Lamp,0.6,2012-04-11,2012-04-12,-44.86,2,45.11,89247,East,Tawau
19508,Low,0.03,180.98,30.0,80,Sam,Carlson,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Ergonomic Mid Back Chair With 2-Way Adjustable Arms,0.69,2011-02-06,2011-02-06,605.44,7,1334.94,89923,West,Tawau
19271,High,0.01,3.57,4.17,80,Sam,Carlson,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,Barrel Sharpener,0.59,2011-05-19,2011-05-20,-119.35,17,65.23,89924,West,Tawau
19272,High,0.07,37.76,12.9,80,Sam,Carlson,Small Business,Office Supplies,Storage & Organization,Small Box,"Companion Letter/Legal File, Black",0.57,2011-05-19,2011-05-20,25.51,15,552.43,89924,West,Tawau
19273,High,0.02,124.49,51.94,80,Sam,Carlson,Small Business,Furniture,Tables,Jumbo Box,Bevis 36 X 72 Conference Tables,0.63,2011-05-19,2011-05-21,-365.44,13,1284.24,89924,West,Tawau
19773,High,0.03,105.98,13.99,80,Sam,Carlson,Small Business,Furniture,Office Furnishings,Medium Box,"Tenex 46"" X 60"" Computer Anti-Static Chairmat, Rectangular Shaped",0.65,2011-05-29,2011-05-31,534.6603,7,774.87,89925,West,Tawau
25084,High,0.05,210.55,9.99,80,Sam,Carlson,Small Business,Office Supplies,Storage & Organization,Small Box,"24 Capacity Maxi Data Binder Racks, Pearl",0.6,2012-07-16,2012-07-17,-270.7,1,211.52,89926,West,Tawau
25085,High,0.0,125.99,7.69,81,Dale,Hahn,Small Business,Technology,Telephones And Communication,Small Box,Timeport L7089,0.58,2012-07-16,2012-07-17,305.964,7,769.09,89926,West,Tawau
25671,Critical,0.09,9.85,4.82,81,Dale,Hahn,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Lumber Crayons,0.47,2013-01-04,2013-01-05,-26.04,13,122.49,89927,West,Tawau
25672,Critical,0.01,2.94,0.81,81,Dale,Hahn,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Colored Pencils,0.4,2013-01-04,2013-01-05,10.7019,5,15.51,89927,West,Tawau
18281,High,0.04,296.18,54.12,83,Edgar,Stone,Corporate,Furniture,Tables,Jumbo Box,Hon 94000 Series Round Tables,0.76,2010-03-15,2010-03-15,-715.778206,6,1821.89,87365,East,Tawau
20845,High,0.07,9.27,4.39,83,Edgar,Stone,Corporate,Office Supplies,Paper,Wrap Bag,"Wirebound Message Books, Four 2 3/4"" X 5"" Forms Per Page, 600 Sets Per Book",0.38,2012-03-05,2012-03-06,18.73,10,90.09,87369,East,Tawau
20846,High,0.01,3.85,0.7,83,Edgar,Stone,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,0.44,2012-03-05,2012-03-06,32.3265,12,46.85,87369,East,Tawau
22232,Not Specified,0.03,9.38,4.93,83,Edgar,Stone,Corporate,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",0.57,2013-09-01,2013-09-03,-8.4456,17,160.31,87372,East,Tawau
23639,Not Specified,0.0,8.09,7.96,84,Helen,Stein,Consumer,Furniture,Office Furnishings,Small Box,"6"" Cubicle Wall Clock, Black",0.49,2010-02-02,2010-02-03,-144.56,11,90.98,87364,East,Tawau
23880,High,0.08,896.99,19.99,84,Helen,Stein,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Docubind Tl300 Electric Binding System,0.38,2010-09-30,2010-10-02,7402.32,13,10728.0,87366,East,Alor Setar
23290,Not Specified,0.02,232.58,19.99,84,Helen,Stein,Corporate,Office Supplies,Appliances,Small Box,Hoover Commercial Lightweight Upright Vacuum With E-Z Empty™ Dirt Cup,0.59,2011-10-29,2011-10-31,2286.6968,18,4191.68,87368,East,Alor Setar
23291,Not Specified,0.08,26.17,1.39,84,Helen,Stein,Corporate,Office Supplies,Envelopes,Small Box,Quality Park Security Envelopes,0.38,2011-10-29,2011-10-31,251.1876,14,364.04,87368,East,Gombak
23292,Not Specified,0.0,15.31,8.78,84,Helen,Stein,Corporate,Office Supplies,Storage & Organization,Small Box,Eldon Jumbo Profile™ Portable File Boxes Graphite/Black,0.57,2011-10-29,2011-11-01,-33.0804,2,35.01,87368,East,Hulu Selangor
25296,Medium,0.1,2.88,0.5,84,Helen,Stein,Consumer,Office Supplies,Labels,Small Box,Avery 507,0.39,2013-04-14,2013-04-14,11.3505,6,16.45,87370,East,Hulu Selangor
23881,High,0.02,243.98,62.94,84,Helen,Stein,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Deluxe Fabric Upholstered Stacking Chairs,0.57,2013-09-30,2013-10-01,44.8524,5,1274.79,87373,East,Hulu Selangor
25472,Low,0.07,243.98,43.32,85,Hazel,Graham,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",0.55,2011-04-10,2011-04-19,1980.4794,12,2870.26,87367,East,Kampar
25297,Medium,0.08,550.98,45.7,85,Hazel,Graham,Consumer,Furniture,Tables,Jumbo Box,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,0.71,2013-04-14,2013-04-15,-1331.553366,5,2723.95,87370,East,Kerian
26359,Not Specified,0.09,525.98,19.99,85,Hazel,Graham,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Docubind 300 Electric Binding Machine,0.37,2013-04-19,2013-04-21,3120.9873,9,4523.17,87371,East,Klang
24663,Low,0.05,161.55,19.99,87,Norman,Shields,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,2010-06-03,2010-06-08,1892.424,19,3127.69,90596,West,Kota Samarahan
